Time,Gx,Gy,Gz,Ax,Ay,Az
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,-0.347794,-0.053818,12.452805
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,-0.828751,0.603012,12.258972
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,-0.575104,0.378098,11.387985
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,0.191803,-0.032288,10.476318
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,0.192993,-0.344559,10.058777
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,-0.150375,-0.159103,9.503632
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,-0.054672,0.720261,7.759277
2019-01-28 23:02:42:242,-0.583771,0.209320,-0.135681,-0.151581,1.117477,6.620285
2019-01-28 23:02:42:242,0.115768,-0.152786,0.061996,-0.151581,1.117477,6.620285
2019-01-28 23:02:42:242,0.115768,-0.152786,0.061996,-0.024765,0.494141,7.437439
2019-01-28 23:02:42:242,0.115768,-0.152786,0.061996,0.026703,-0.135178,9.180603
2019-01-28 23:02:42:242,0.115768,-0.152786,0.061996,-0.031937,-0.131592,10.796967
2019-01-28 23:02:42:242,0.115768,-0.152786,0.061996,0.088898,0.034729,10.898651
2019-01-28 23:02:42:242,0.115768,-0.152786,0.061996,0.135559,-0.125610,10.682098
2019-01-28 23:02:42:242,0.115768,-0.152786,0.061996,0.354507,-1.003769,11.517197
2019-01-28 23:02:42:242,0.115768,-0.152786,0.061996,0.192993,-0.763290,12.249405
2019-01-28 23:02:42:242,0.115768,-0.152786,0.061996,0.048233,0.114883,11.073334
2019-01-28 23:02:42:242,0.115768,-0.152786,0.061996,-0.100128,0.591049,9.248795
2019-01-28 23:02:42:242,0.115768,-0.152786,0.061996,-0.700729,1.128235,8.253387
2019-01-28 23:02:42:242,0.031540,-0.048691,0.040558,-0.700729,1.128235,8.253387
2019-01-28 23:02:42:242,0.031540,-0.048691,0.040558,-0.273605,1.142593,7.714996
2019-01-28 23:02:42:242,0.031540,-0.048691,0.040558,0.664383,0.538406,8.172028
2019-01-28 23:02:42:242,0.031540,-0.048691,0.040558,0.901276,-0.102875,9.732147
2019-01-28 23:02:42:242,0.031540,-0.048691,0.040558,0.927582,-0.630493,11.480118
2019-01-28 23:02:42:242,0.031540,-0.048691,0.040558,1.202774,-0.898483,12.126175
2019-01-28 23:02:42:242,0.031540,-0.048691,0.040558,0.736176,-0.378036,11.475327
2019-01-28 23:02:42:242,0.031540,-0.048691,0.040558,0.116425,0.428345,9.930756
2019-01-28 23:02:42:242,0.031540,-0.048691,0.040558,-0.252075,0.887772,8.034454
2019-01-28 23:02:42:242,0.031540,-0.048691,0.040558,-0.296341,0.467819,7.229263
2019-01-28 23:02:42:242,0.105453,-0.060120,0.068466,-0.296341,0.467819,7.229263
2019-01-28 23:02:42:242,0.105453,-0.060120,0.068466,-0.174316,-0.261993,8.321594
2019-01-28 23:02:42:242,0.105453,-0.060120,0.068466,-0.125259,-0.541946,9.125580
2019-01-28 23:02:42:242,0.105453,-0.060120,0.068466,0.155914,-0.312241,9.086090
2019-01-28 23:02:42:242,0.105453,-0.060120,0.068466,0.395187,-0.032288,9.133957
2019-01-28 23:02:42:242,0.105453,-0.060120,0.068466,0.543533,-0.009552,8.809723
2019-01-28 23:02:42:242,0.105453,-0.060120,0.068466,0.079330,0.137619,8.766647
2019-01-28 23:02:42:242,0.105453,-0.060120,0.068466,-0.338226,0.626953,9.726181
2019-01-28 23:02:42:242,0.105453,-0.060120,0.068466,-0.185074,0.667633,10.511017
2019-01-28 23:02:42:242,0.105453,-0.060120,0.068466,-0.149185,0.794449,11.212112
2019-01-28 23:02:43:243,-0.134308,0.043655,0.024429,-0.149185,0.794449,11.212112
2019-01-28 23:02:43:243,-0.134308,0.043655,0.024429,-0.138428,1.005005,11.374832
2019-01-28 23:02:43:243,-0.134308,0.043655,0.024429,0.694290,0.768127,11.069733
2019-01-28 23:02:43:243,-0.134308,0.043655,0.024429,1.199173,0.089752,11.249207
2019-01-28 23:02:43:243,-0.134308,0.043655,0.024429,1.212341,-0.636475,12.170441
2019-01-28 23:02:43:243,-0.134308,0.043655,0.024429,1.006546,-0.669968,12.621490
2019-01-28 23:02:43:243,-0.134308,0.043655,0.024429,0.695496,-0.338562,11.884506
2019-01-28 23:02:43:243,-0.134308,0.043655,0.024429,0.047028,0.067017,10.812515
2019-01-28 23:02:43:243,-0.134308,0.043655,0.024429,-0.290359,0.537216,9.650803
2019-01-28 23:02:43:243,-0.134308,0.043655,0.024429,-0.474609,1.066025,8.255783
2019-01-28 23:02:43:243,-0.134308,0.043655,0.024429,-0.935226,1.612793,7.210114
2019-01-28 23:02:43:243,0.316925,0.099121,-0.085648,-0.935226,1.612793,7.210114
2019-01-28 23:02:43:243,0.316925,0.099121,-0.085648,-0.645691,1.708496,6.689682
2019-01-28 23:02:43:243,0.316925,0.099121,-0.085648,0.169067,1.165329,7.005539
2019-01-28 23:02:43:243,0.316925,0.099121,-0.085648,0.051819,0.538406,8.581207
2019-01-28 23:02:43:243,0.316925,0.099121,-0.085648,-0.177902,0.469025,10.488281
2019-01-28 23:02:43:243,0.316925,0.099121,-0.085648,0.408340,0.204605,11.352097
2019-01-28 23:02:43:243,0.316925,0.099121,-0.085648,0.682327,-0.088516,11.645218
2019-01-28 23:02:43:243,0.316925,0.099121,-0.085648,0.310242,0.128036,11.516006
2019-01-28 23:02:43:243,0.316925,0.099121,-0.085648,-0.094147,0.746582,10.465561
2019-01-28 23:02:43:243,0.316925,0.099121,-0.085648,-0.225754,1.153366,9.129166
2019-01-28 23:02:43:243,0.091644,-0.070511,-0.017471,-0.225754,1.153366,9.129166
2019-01-28 23:02:43:243,0.091644,-0.070511,-0.017471,-0.289169,1.619965,7.942322
2019-01-28 23:02:43:243,0.091644,-0.070511,-0.017471,-0.210205,1.545792,7.146713
2019-01-28 23:02:43:243,0.091644,-0.070511,-0.017471,0.038651,1.270615,7.204132
2019-01-28 23:02:43:243,0.091644,-0.070511,-0.017471,0.110443,1.103119,8.105042
2019-01-28 23:02:43:243,0.091644,-0.070511,-0.017471,0.401169,0.709503,9.376816
2019-01-28 23:02:43:243,0.091644,-0.070511,-0.017471,0.660797,0.126846,10.764664
2019-01-28 23:02:43:243,0.091644,-0.070511,-0.017471,0.146332,0.153168,11.890488
2019-01-28 23:02:43:243,0.091644,-0.070511,-0.017471,-0.082184,0.547989,12.135742
2019-01-28 23:02:43:243,0.091644,-0.070511,-0.017471,-0.115692,0.835129,11.073334
2019-01-28 23:02:43:243,0.091644,-0.070511,-0.017471,-0.272415,1.320862,9.695068
2019-01-28 23:02:43:243,-0.060699,-0.076981,0.091187,-0.272415,1.320862,9.695068
2019-01-28 23:02:43:243,-0.060699,-0.076981,0.091187,-0.371719,1.834122,8.199554
2019-01-28 23:02:43:243,-0.060699,-0.076981,0.091187,-0.110901,1.990860,7.218491
2019-01-28 23:02:43:243,-0.060699,-0.076981,0.091187,0.050629,1.750381,7.700653
2019-01-28 23:02:43:243,-0.060699,-0.076981,0.091187,0.450226,0.660446,9.686691
