Time,Gx,Gy,Gz,Ax,Ay,Az
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.233673,1.014587,9.659180
2019-01-28 22:37:09:379,0.005569,-0.026459,0.001526,0.188202,0.997833,9.617294
2019-01-28 22:37:09:379,-0.001694,-0.009415,-0.012222,0.188202,0.997833,9.617294
2019-01-28 22:37:09:379,-0.001694,-0.009415,-0.012222,0.224106,1.042099,9.672333
2019-01-28 22:37:09:379,-0.001694,-0.009415,-0.012222,0.264786,1.025345,9.758484
2019-01-28 22:37:09:379,-0.001694,-0.009415,-0.012222,0.196579,1.042099,9.768051
2019-01-28 22:37:09:379,-0.001694,-0.009415,-0.012222,0.206161,1.043304,9.689087
2019-01-28 22:37:09:379,-0.001694,-0.009415,-0.012222,0.322205,1.073212,9.673538
2019-01-28 22:37:09:379,-0.001694,-0.009415,-0.012222,0.311447,1.085175,9.661575
2019-01-28 22:37:09:379,-0.001694,-0.009415,-0.012222,0.281525,1.088760,9.607727
2019-01-28 22:37:09:379,-0.001694,-0.009415,-0.012222,0.283920,1.072006,9.601746
2019-01-28 22:37:09:379,-0.001694,-0.009415,-0.012222,0.371262,1.048080,9.656784
2019-01-28 22:37:09:379,-0.001694,-0.009415,-0.012222,0.420319,1.024155,9.693863
2019-01-28 22:37:09:379,-0.020065,-0.018280,0.000854,0.420319,1.024155,9.693863
2019-01-28 22:37:09:379,-0.020065,-0.018280,0.000854,0.324600,1.036118,9.848206
2019-01-28 22:37:09:379,-0.020065,-0.018280,0.000854,0.226486,0.940399,9.887680
2019-01-28 22:37:09:379,-0.020065,-0.018280,0.000854,0.123596,0.948776,9.813507
2019-01-28 22:37:09:379,-0.020065,-0.018280,0.000854,0.026688,0.948792,9.667557
2019-01-28 22:37:09:379,-0.020065,-0.018280,0.000854,0.069763,0.981079,9.546707
2019-01-28 22:37:09:379,-0.020065,-0.018280,0.000854,0.206161,1.079193,9.605331
2019-01-28 22:37:09:379,-0.020065,-0.018280,0.000854,0.295883,1.072006,9.696259
2019-01-28 22:37:09:379,-0.020065,-0.018280,0.000854,0.340149,0.960739,9.644821
